indexes,labels,dist_euclid,dist_cos
13947,2,188.93924,0.4880841
13948,4,159.69955,0.6182024
13949,2,140.77419,0.78689885
13950,6,142.13873,0.77846986
13951,3,137.16313,0.83050835
13952,7,150.94203,0.78970355
13953,1,168.05858,0.72077847
13954,8,161.65573,0.7288102
13955,4,177.19212,0.6612966
13956,4,128.10378,0.84779793
13957,3,163.02187,0.577555
13958,9,151.81493,0.7010711
13959,0,172.39122,0.77101004
13960,3,178.96829,0.5277363
13961,4,118.170364,0.88345623
13962,4,132.04308,0.9212043
13963,4,134.57713,0.7460365
13964,4,135.89308,0.83798367
13965,2,179.08473,0.5079298
13966,6,178.14497,0.4815093
13967,7,152.43706,0.67477876
13968,6,135.91081,0.8101604
13969,3,129.00072,0.7854578
13970,7,133.62209,0.7641751
13971,7,125.50182,0.7952525
13972,2,173.11157,0.6555097
13973,4,144.97545,0.70559835
13974,8,190.37549,0.7609058
13975,0,185.33636,0.5069908
13976,3,149.8829,0.7768175
13977,6,233.27435,0.26824397
13978,0,154.63042,0.69096315
13979,0,140.93599,0.77297056
13980,3,174.81544,0.7481736
13981,3,169.82043,0.80076945
13982,0,192.04196,0.60952514
13983,2,163.79753,0.7007106
13984,9,144.61325,0.75968176
13985,9,163.35373,0.65533316
13986,5,197.51926,0.51611483
13987,4,169.08424,0.7965122
13988,0,170.28606,0.58068025
13989,6,200.41977,0.3277319
13990,0,192.46608,0.73939
13991,9,165.65312,0.74155015
13992,2,156.90741,0.6518802
13993,3,211.74829,0.3894646
13994,0,155.73288,0.6766378
13995,1,132.75024,0.80104584
13996,9,151.93877,0.65955555
13997,4,192.082,0.5235342
13998,9,153.30017,0.68481386
13999,1,200.37674,0.5519419
14000,0,168.3311,0.5215579
14001,0,150.078,0.71103394
14002,3,189.78967,0.5030207
14003,7,117.667435,0.85890716
14004,3,172.27354,0.60601854
14005,9,155.36311,0.613798
14006,4,187.73997,0.56961876
14007,9,161.14745,0.66094947
14008,5,168.05956,0.72143596
14009,8,184.67735,0.53812176
14010,6,119.3065,0.8756688
14011,9,153.98534,0.7618392
14012,4,164.4592,0.6169207
14013,5,137.03894,0.9077804
14014,5,179.57741,0.57671314
14015,1,168.66263,0.6876633
14016,6,125.488396,0.8838635
14017,4,148.28476,0.757784
14018,0,161.26419,0.7806007
14019,7,123.99896,0.88951594
14020,7,129.64395,0.8217333
14021,7,123.26257,0.8898494
14022,8,157.60886,0.5892225
14023,2,194.3477,0.54784703
14024,9,164.64641,0.46496782
14025,4,206.44858,0.42600387
14026,8,155.62431,0.65504056
14027,8,197.12097,0.36845654
14028,5,177.32747,0.5737617
14029,0,159.91031,0.7212709
14030,6,131.02425,0.8976853
14031,3,135.50134,0.8502921
14032,6,182.66293,0.57409763
14033,5,173.1274,0.6568506
14034,3,193.19658,0.63500845
14035,6,144.56067,0.84408605
14036,0,176.67342,0.6109613
14037,6,172.72379,0.7732623
14038,5,168.84612,0.60248435
14039,5,189.12846,0.41272703
14040,2,149.30882,0.7332963
14041,2,198.57335,0.322568
14042,7,153.97267,0.6745645
14043,0,179.78993,0.64839995
14044,2,183.382,0.61463696
14045,5,153.97885,0.658469
14046,0,140.93857,0.74271154
14047,0,197.15765,0.4731027
14048,1,200.86374,0.37579027
14049,4,117.724686,0.8874067
14050,7,147.10376,0.89419264
14051,2,156.03293,0.7752271
14052,4,140.99887,0.7605946
14053,4,207.82245,0.3453363
14054,3,135.69208,0.7992025
14055,4,138.05203,0.83862936
14056,4,161.63268,0.91499263
14057,3,176.06963,0.6184416
14058,0,199.76314,0.36601353
14059,0,164.38652,0.75705856
14060,0,193.56326,0.57486737
14061,4,149.23955,0.76820457
14062,3,149.26163,0.7573351
14063,5,191.50064,0.50756377
14064,0,164.53065,0.6979657
14065,4,125.41076,0.91351926
14066,6,152.83179,0.775377
14067,0,197.87018,0.4512083
14068,0,189.46048,0.4483269
14069,0,175.90814,0.59392935
14070,7,123.67406,0.8721553
14071,4,138.36916,0.8833701
14072,9,181.81078,0.5689547
14073,4,179.36293,0.54324365
14074,4,145.80052,0.92604303
14075,0,175.549,0.5708539
14076,9,187.5626,0.5358593
14077,3,186.04076,0.419948
14078,9,147.42291,0.66274905
14079,5,162.79233,0.63669527
14080,6,166.17427,0.59382117
14081,7,182.48427,0.4797726
14082,5,139.90448,0.75534284
14083,3,137.65535,0.8073542
14084,5,130.30327,0.8120226
14085,7,138.43094,0.802641
14086,7,177.82997,0.5603457
14087,9,170.64174,0.56867254
14088,0,189.97525,0.5097698
14089,7,123.975,0.8388364
14090,7,148.57428,0.7358631
14091,1,167.77823,0.7502856
14092,8,156.80708,0.59796053
14093,4,171.77995,0.5918767
14094,6,145.51297,0.87367636
14095,2,151.14023,0.6883989
14096,5,144.95966,0.8946048
14097,6,125.447525,0.8261905
14098,7,206.89888,0.5494223
14099,0,161.19873,0.8279007
14100,0,142.28691,0.786018
14101,8,167.16823,0.75952345
14102,9,163.85672,0.7116474
14103,6,171.72864,0.5398054
14104,6,182.71251,0.51268226
14105,9,168.50557,0.77019054
14106,3,144.3055,0.75150645
14107,4,137.96713,0.9015731
14108,6,191.29585,0.55786234
14109,3,179.34277,0.5265144
14110,6,141.7401,0.88015366
14111,8,163.97537,0.7033367
14112,4,132.12534,0.90865767
14113,0,213.26144,0.4648944
14114,3,151.98294,0.7495605
14115,0,178.6009,0.5240063
14116,1,146.14757,0.78660715
14117,1,141.56615,0.79388493
14118,4,142.5566,0.7491813
14119,3,170.68881,0.65674305
14120,3,147.86018,0.6763107
14121,4,147.4802,0.7489187
14122,4,166.23517,0.6916952
14123,3,134.02377,0.7696403
14124,7,134.52592,0.7437627
14125,0,158.24104,0.5852201
14126,6,131.80443,0.7706147
14127,4,136.57216,0.8295681
14128,3,177.19211,0.6994577
14129,9,160.1118,0.5806968
14130,4,232.24518,0.35304418
14131,7,129.095,0.7617624
14132,3,154.84753,0.6100265
14133,2,169.60555,0.7315024
14134,0,164.43414,0.71104515
14135,8,156.0978,0.7806656
14136,9,186.42993,0.46456152
14137,8,172.60797,0.62526536
14138,8,179.45042,0.6600446
14139,2,133.58977,0.8166874
14140,1,136.91467,0.7458997
14141,4,206.61174,0.47569948
14142,9,177.58824,0.4856316
14143,5,195.294,0.43220776
14144,0,177.8791,0.6024762
14145,4,165.65363,0.6374005
14146,4,122.153786,0.8966403
14147,5,151.69788,0.7380674
14148,1,179.31302,0.62819296
14149,0,156.57487,0.6385374
14150,9,151.92262,0.73354596
14151,4,166.88437,0.734832
14152,1,159.03876,0.7747782
14153,7,132.58156,0.79720587
14154,7,195.33127,0.43255168
14155,8,166.57271,0.5310347
14156,2,175.06822,0.6067311
14157,3,154.93289,0.85671014
14158,4,124.21592,0.8541475
14159,5,138.97173,0.792708
14160,4,144.48029,0.85956234
14161,0,168.28897,0.66437835
14162,1,172.87057,0.715417
14163,0,172.40736,0.6278901
14164,9,150.38936,0.69484335
14165,2,204.20856,0.40169197
14166,7,153.5235,0.6172719
14167,3,161.19995,0.66082734
14168,6,211.99171,0.33194005
14169,3,148.37701,0.7845702
14170,0,179.16048,0.64066344
14171,0,149.70619,0.7429247
14172,0,169.7792,0.5294176
14173,2,131.9505,0.8347574
14174,0,151.17905,0.808726
14175,3,157.24232,0.7524422
14176,0,196.34264,0.4267513
14177,6,122.00409,0.86980486
14178,4,189.71819,0.44622946
14179,4,128.68233,0.90644246
14180,9,185.33258,0.43871382
14181,7,172.08488,0.71781653
14182,9,155.06644,0.7381281
14183,3,157.6447,0.7906088
14184,0,162.14432,0.634403
14185,8,178.92845,0.50658494
14186,8,184.48444,0.69834197
14187,0,145.00278,0.7683929
14188,4,178.97229,0.5929758
14189,7,119.50731,0.90010875
14190,4,194.33588,0.3524379
14191,0,152.66968,0.60318005
14192,7,137.51273,0.7044954
14193,7,121.843346,0.8418345
14194,3,137.54025,0.83853287
14195,9,166.2113,0.5549079
14196,3,135.33243,0.85097384
14197,7,115.612976,0.81754863
14198,0,172.40144,0.5070873
14199,5,188.59537,0.54932004
14200,9,175.371,0.45600468
14201,9,167.33961,0.6389599
14202,2,162.75804,0.590593
14203,3,155.25102,0.7177593
14204,9,144.07758,0.6665451
14205,6,193.65312,0.5659068
14206,3,188.3541,0.41676125
14207,7,153.60312,0.6140499
14208,4,150.16661,0.76278245
14209,8,177.8172,0.50666535
14210,4,160.66742,0.6111962
14211,3,184.71338,0.44587108
14212,3,136.73112,0.8795957
14213,7,185.83727,0.4826586
14214,1,138.11269,0.81169796
14215,8,179.97139,0.6574724
14216,0,195.58789,0.39023438
14217,4,189.87204,0.5476103
14218,4,123.65622,0.89661264
14219,0,163.62747,0.7240615
14220,3,161.62735,0.6634606
14221,4,189.62923,0.6033272
14222,7,134.5009,0.90316665
14223,2,140.64682,0.8088614
14224,3,204.93246,0.31255263
14225,0,189.33284,0.66391486
14226,6,172.07784,0.5703747
14227,8,148.37724,0.7209789
14228,7,191.07115,0.39662305
14229,4,133.46703,0.8562443
14230,8,215.98997,0.38878798
14231,7,132.17586,0.8379228
14232,8,194.82806,0.57782567
14233,8,168.31255,0.75209266
14234,0,155.64108,0.6766297
14235,7,121.99095,0.9052965
14236,7,160.2175,0.6366679
14237,9,188.90982,0.4312088
14238,1,163.32722,0.62867117
14239,4,162.03572,0.7031518
14240,9,157.40858,0.7477583
14241,3,133.40071,0.8506595
14242,0,150.60722,0.60747653
14243,4,152.91602,0.7397539
14244,4,183.31467,0.6593123
14245,6,145.23253,0.69843423
14246,9,169.06302,0.5813757
14247,3,151.95332,0.77400565
14248,0,186.88515,0.37892604
14249,4,153.3522,0.6683809
14250,0,140.98906,0.6790626
14251,1,159.3274,0.69866043
14252,7,145.30519,0.7146848
14253,1,143.84198,0.8098005
14254,1,132.09602,0.7809629
14255,5,201.83926,0.6282306
14256,4,184.44379,0.66697735
14257,4,133.30632,0.9165714
14258,4,144.59698,0.8011592
14259,8,197.35631,0.5321591
14260,0,178.21088,0.5145662
14261,0,179.42221,0.54009736
14262,4,121.60356,0.8632573
14263,6,119.110275,0.90140045
14264,3,152.82405,0.7285007
14265,7,181.61958,0.5932817
14266,7,175.58817,0.6247192
14267,0,160.66801,0.65508765
14268,3,173.25803,0.72325355
14269,7,112.683,0.8551131
14270,3,152.14091,0.7006129
14271,4,165.6716,0.67749894
14272,0,190.91306,0.49709243
14273,9,138.10524,0.8071415
14274,4,158.95859,0.6640599
14275,0,149.39003,0.80209213
14276,7,143.47212,0.78827125
14277,3,201.33234,0.55303925
14278,8,200.15761,0.39926198
14279,9,179.71173,0.5160329
14280,6,193.64587,0.47069877
14281,7,193.95554,0.367647
14282,6,187.56937,0.61309505
14283,3,130.50883,0.8574485
14284,7,141.00764,0.77097946
14285,6,131.40955,0.82640105
14286,6,159.40126,0.7280681
14287,6,139.26833,0.8800641
14288,5,189.60927,0.44776535
14289,8,155.50343,0.65625894
14290,4,166.76108,0.6040152
14291,4,170.84157,0.63807696
14292,0,179.84601,0.55079
14293,4,163.02528,0.6140354
14294,7,189.66136,0.5610534
14295,2,159.51294,0.73894155
14296,4,190.29938,0.4845608
14297,8,166.06592,0.6393907
14298,4,162.6146,0.6636191
14299,7,155.9106,0.61588126
14300,4,193.68428,0.51615536
14301,1,140.47366,0.7948911
14302,0,187.35577,0.4700563
14303,4,147.95024,0.84053266
14304,3,185.50394,0.52739066
14305,4,131.30316,0.8961577
14306,4,161.15594,0.62303936
14307,7,124.889465,0.90643585
14308,8,172.11064,0.52338463
14309,3,173.79507,0.58897185
14310,7,116.035675,0.85355705
14311,3,189.65477,0.6122163
14312,9,205.91997,0.7871832
14313,6,143.97894,0.8689554
14314,8,197.54337,0.54674524
14315,4,212.1903,0.3219124
14316,3,173.97917,0.67124
14317,1,153.65556,0.7947356
14318,0,153.09126,0.6727295
14319,6,128.0593,0.8461588
14320,7,111.02717,0.8962433
14321,9,181.63068,0.62793684
14322,7,171.31458,0.70122737
14323,9,189.9716,0.46806443
14324,8,169.36987,0.5806846
14325,1,155.50291,0.72939783
14326,2,141.6851,0.82241136
14327,6,174.8856,0.5068561
14328,4,188.86731,0.52729356
14329,9,173.09085,0.531276
14330,1,132.09198,0.8448881
14331,2,168.36296,0.81885076
14332,1,158.48111,0.816129
14333,4,201.1638,0.53985095
14334,1,206.65915,0.3212055
14335,4,158.05246,0.7108978
14336,3,180.35776,0.44513154
14337,4,160.0458,0.75245357
14338,2,156.93842,0.742486
14339,4,152.55806,0.7227501
14340,3,156.55843,0.6605402
14341,3,160.23814,0.6794765
14342,8,180.11409,0.50328517
14343,3,135.63416,0.8356091
14344,5,165.97719,0.7270315
14345,4,130.63123,0.76714134
14346,9,172.8428,0.6658259
14347,3,189.8189,0.5121605
14348,2,169.68564,0.6265277
14349,0,211.21753,0.32429698
14350,5,137.84955,0.8398987
14351,4,146.39633,0.71246845
14352,9,140.4306,0.68340176
14353,3,186.28572,0.59771883
14354,0,145.23993,0.68901426
14355,0,179.27065,0.64838326
14356,0,195.26822,0.3229803
14357,1,172.85815,0.5848946
14358,2,140.24258,0.73081535
14359,4,120.313385,0.8909895
14360,3,159.64417,0.80325997
14361,4,153.14206,0.73812217
14362,0,169.17694,0.7220432
14363,0,162.08246,0.79877526
14364,5,151.33969,0.7955492
14365,7,167.80379,0.6014746
14366,9,196.96054,0.52909595
14367,0,179.53494,0.5444458
14368,5,128.66403,0.8152002
14369,0,166.17445,0.69901603
14370,3,147.64368,0.84956354
14371,1,124.828514,0.84823924
14372,8,190.78014,0.4816316
14373,5,151.66435,0.79734385
14374,7,129.28177,0.8971127
14375,0,175.59373,0.6086629
14376,4,168.7694,0.6329014
14377,9,177.91385,0.44315743
14378,0,165.11464,0.63602215
14379,0,183.06165,0.5410666
14380,6,158.65536,0.67222863
14381,3,182.42122,0.5757495
14382,3,175.43109,0.59671515
14383,4,171.79164,0.7179557
14384,2,174.42033,0.57860845
14385,8,174.25839,0.59504485
14386,3,185.66537,0.61149246
14387,8,170.35115,0.5017679
14388,1,175.23415,0.5445437
14389,0,164.40047,0.62783223
14390,1,140.81563,0.83810675
14391,1,131.57619,0.7633357
14392,4,169.27272,0.6091328
14393,3,205.71564,0.4112665
14394,3,175.29485,0.54641163
14395,7,120.165054,0.8383141
14396,3,153.70253,0.7699986
14397,3,181.32277,0.6453889
14398,3,152.92015,0.71129733
14399,0,176.36656,0.5452208
14400,8,159.5925,0.5385748
14401,3,159.81778,0.6955337
14402,5,150.8836,0.83914053
14403,4,158.58769,0.6206376
14404,0,196.82712,0.51506436
14405,3,139.98982,0.8359699
14406,0,152.2925,0.66439897
14407,5,134.76367,0.8383025
14408,5,132.21793,0.7904419
14409,4,114.26078,0.8733525
14410,2,186.17543,0.46307942
14411,8,161.62642,0.4534188
14412,5,213.41943,0.52807933
14413,3,214.78452,0.48416382
14414,3,176.91908,0.68897927
14415,2,158.32425,0.7146544
14416,9,163.35818,0.6270203
14417,3,130.5848,0.7941463
14418,3,228.3409,0.23632535
14419,3,161.00726,0.5911403
14420,8,183.88802,0.36378404
14421,0,198.19128,0.58242387
14422,9,144.7832,0.7435319
14423,3,169.71951,0.54165524
14424,4,168.27948,0.6652467
14425,6,176.9769,0.44995052
14426,4,158.07848,0.682154
14427,4,131.16603,0.8274136
14428,1,139.50517,0.8571422
14429,3,170.75417,0.59545463
14430,0,165.23132,0.5457209
14431,0,179.23923,0.5477563
14432,4,146.04257,0.80253536
14433,0,197.6342,0.5430907
14434,4,143.13391,0.9215102
14435,4,122.43512,0.8698396
14436,0,167.25916,0.5082088
14437,5,170.39027,0.5813085
14438,3,190.4838,0.36426213
14439,3,175.2787,0.68418473
14440,7,216.84938,0.46769676
14441,4,137.7324,0.75527453
14442,0,150.45322,0.74171525
14443,4,167.96526,0.73082036
14444,9,174.50902,0.5785926
14445,7,126.73947,0.91077167
14446,3,155.84366,0.65877765
14447,2,138.11823,0.7843596
14448,2,144.24077,0.7819371
14449,0,174.18861,0.6200349
14450,9,173.95276,0.59555715
14451,4,195.83987,0.4999261
14452,7,176.9765,0.54580873
14453,0,179.48514,0.53972554
14454,5,145.82881,0.78744155
14455,3,142.52156,0.8284568
14456,3,158.33832,0.71690077
14457,2,144.04611,0.76404715
14458,3,139.89177,0.7137501
14459,7,189.45363,0.43637255
14460,7,148.28404,0.7640183
14461,0,180.58664,0.5868711
14462,7,134.31628,0.9119661
14463,3,181.06609,0.5986716
14464,2,151.35928,0.75569206
14465,1,169.6008,0.85702956
14466,4,145.6567,0.715344
14467,3,192.26532,0.5961688
14468,7,123.067055,0.81283474
14469,5,146.28015,0.776087
14470,4,171.0265,0.5963597
14471,3,206.4585,0.34611303
14472,6,115.17517,0.84355044
14473,2,194.48506,0.46638155
14474,7,178.52446,0.60552335
14475,4,125.278206,0.88983715
14476,7,141.5079,0.78822064
14477,5,161.16737,0.62937057
14478,4,155.32693,0.70234704
14479,3,143.26817,0.81748116
14480,3,135.6495,0.8366064
14481,0,197.46007,0.64714926
14482,7,108.25215,0.9029932
14483,5,203.16217,0.5302718
14484,3,159.03036,0.68424916
14485,2,164.42978,0.6976831
14486,0,176.02216,0.57973677
14487,0,162.20998,0.7290704
14488,1,157.01353,0.69412106
14489,6,186.9182,0.44328344
14490,5,170.14174,0.64077795
14491,1,204.31563,0.28293425
14492,0,151.23422,0.6507554
14493,4,221.2533,0.49924353
14494,9,157.17953,0.73322684
14495,6,139.92473,0.75723284
14496,4,165.05507,0.6705281
14497,2,141.52603,0.79553026
14498,7,128.37851,0.819122
14499,3,166.6594,0.7631317
14500,3,184.63971,0.5997311
14501,3,141.8148,0.7213208
14502,6,154.39919,0.76890415
14503,2,158.48567,0.7904384
14504,0,188.22128,0.48620695
14505,0,189.4397,0.5493965
14506,3,167.40204,0.6359177
14507,0,169.31624,0.67564285
14508,2,158.06505,0.6433861
14509,1,187.24365,0.39783093
14510,6,136.22195,0.7627976
14511,0,138.41682,0.766735
14512,7,166.45149,0.57502955
14513,7,148.09251,0.64136744
14514,2,166.60953,0.7351678
14515,0,161.11588,0.58715934
14516,7,108.36341,0.8678771
14517,3,155.46655,0.8687291
14518,0,181.25975,0.53731966
14519,4,158.64394,0.75147665
14520,9,174.89719,0.5009479
14521,0,152.78462,0.77303636
14522,7,170.98837,0.5448655
14523,2,145.41354,0.83161706
14524,7,171.5002,0.56476814
14525,9,158.80872,0.5669977
14526,2,182.27126,0.49220937
14527,1,178.09355,0.60637605
14528,7,124.610565,0.82853156
14529,7,136.2984,0.78504676
14530,6,129.0909,0.8519549
14531,7,121.97754,0.8136402
14532,0,171.63979,0.5407805
14533,7,177.96806,0.5876255
14534,0,156.50494,0.64221615
14535,9,176.7915,0.55310076
14536,6,124.80502,0.8717105
14537,0,153.08301,0.6940746
14538,4,124.84219,0.9116895
14539,0,198.55142,0.4131587
14540,5,190.92413,0.3879907
14541,3,181.71587,0.5838726
14542,6,139.3892,0.7717943
14543,3,143.40668,0.659971
14544,3,133.46944,0.78951406
14545,7,142.76865,0.79612494
14546,7,163.62341,0.6930634
14547,4,132.16106,0.9093578
14548,9,205.2991,0.54909915
14549,8,192.8975,0.57768035
14550,0,179.61029,0.6686697
14551,0,168.33514,0.6646854
14552,5,148.88907,0.73709226
14553,3,147.65253,0.82619923
14554,2,176.42969,0.6967212
14555,3,149.64697,0.7290202
14556,4,177.80327,0.5008028
14557,6,115.2938,0.817673
14558,5,127.063034,0.83370763
14559,1,175.76541,0.75340194
14560,4,137.51172,0.91210127
14561,3,145.81836,0.7756673
14562,4,163.53741,0.64643323
14563,3,182.11774,0.38704643
14564,0,155.41776,0.85195863
14565,5,148.71062,0.86728615
14566,3,195.30351,0.5215941
14567,9,159.87195,0.5513601
14568,8,169.06822,0.61183345
14569,1,178.06929,0.6229849
14570,0,166.50385,0.633894
14571,3,173.82298,0.7471452
14572,4,189.572,0.56259525
14573,7,135.41196,0.772416
14574,4,171.94203,0.67241853
14575,7,166.31956,0.63901675
14576,6,174.41916,0.6695056
14577,4,140.37639,0.77500886
14578,2,175.33275,0.5005928
14579,9,137.88908,0.6760951
14580,2,173.7187,0.6803937
14581,5,174.91904,0.64954966
14582,4,173.52621,0.5620238
14583,2,178.59644,0.63069785
14584,6,223.03255,0.33070016
14585,3,166.05167,0.70167476
14586,8,175.62161,0.5060357
14587,0,188.07306,0.54101443
14588,4,136.69237,0.7822875
14589,7,136.60947,0.70227844
14590,0,148.5165,0.65364087
14591,8,196.46149,0.51037216
14592,7,188.40756,0.62880266
14593,3,176.09491,0.6654509
14594,8,165.7856,0.6544856
14595,9,153.54047,0.5842639
14596,0,187.5328,0.43859676
14597,4,152.34657,0.75902873
14598,6,183.08751,0.4720172
14599,3,159.10089,0.8166247
14600,6,123.01176,0.8599464
14601,3,141.24132,0.8386609
14602,9,144.59862,0.777163
14603,9,157.76195,0.64669234
14604,7,145.21481,0.7001754
14605,8,197.343,0.5776218
14606,7,175.14357,0.6986797
14607,6,152.96715,0.74153775
14608,3,190.2926,0.50189716
14609,4,166.42313,0.60507536
14610,4,203.57272,0.53611654
14611,8,156.25499,0.6465932
14612,0,168.50793,0.61228836
14613,7,131.91994,0.9032871
14614,2,194.94644,0.6383702
14615,3,164.65823,0.64177567
14616,7,155.95107,0.70281243
14617,9,183.89777,0.5187443
14618,4,148.27728,0.7549218
14619,0,170.46147,0.566618
14620,5,113.23531,0.8913459
14621,8,157.86069,0.6550212
14622,7,129.84885,0.7764225
14623,7,137.20726,0.7949922
14624,4,198.89403,0.51275116
14625,6,165.63759,0.7602022
14626,6,206.31581,0.43746963
14627,3,143.60126,0.81989557
14628,3,210.5737,0.55900383
14629,3,137.97664,0.8131696
14630,3,155.04095,0.66986203
14631,4,172.8578,0.6337371
14632,9,168.48541,0.63988554
14633,7,129.34964,0.804481
14634,7,139.24962,0.83476233
14635,0,195.2017,0.49631032
14636,3,141.6887,0.80643183
14637,1,126.37793,0.83999443
14638,7,190.66061,0.5672653
14639,3,178.2478,0.42565382
14640,5,147.45343,0.8195481
14641,0,167.74881,0.66692764
14642,7,131.40604,0.75006455
14643,3,170.52559,0.5884248
14644,3,164.91348,0.6610026
14645,7,185.01735,0.345245
14646,3,138.59666,0.87119645
14647,7,142.29175,0.68236536
14648,4,222.94751,0.34001893
14649,3,196.16164,0.572137
14650,7,138.33731,0.8989677
14651,6,153.18468,0.75700366
14652,6,165.57889,0.72093236
14653,9,145.58942,0.7218017
14654,6,126.1525,0.82760274
14655,3,155.3878,0.67298657
14656,4,140.40897,0.773822
14657,0,140.95593,0.7257442
14658,3,135.58304,0.8089196
14659,5,137.82841,0.86493075
14660,0,174.3323,0.5986618
14661,3,162.19887,0.69765556
14662,1,130.06532,0.8500307
14663,3,144.68332,0.78821045
14664,3,178.7907,0.59659535
14665,1,149.85251,0.73712164
14666,3,187.06349,0.6056485
14667,4,177.72296,0.56663984
14668,9,177.61723,0.49556702
14669,8,171.72516,0.4437804
14670,4,122.89914,0.8537815
14671,0,196.29214,0.53008395
14672,0,146.44087,0.7400761
14673,7,139.10724,0.6994847
14674,6,169.70497,0.51657116
14675,3,151.99776,0.66179925
14676,3,158.1951,0.74634326
14677,6,143.05936,0.6561178
14678,0,170.2897,0.5526894
14679,7,183.87527,0.4177445
14680,0,225.95721,0.30849138
14681,6,182.77805,0.51020133
14682,4,152.41425,0.665242
14683,9,165.01183,0.692746
14684,4,155.29631,0.7054064
14685,3,193.12126,0.555666
14686,2,149.07675,0.80497426
14687,3,153.3016,0.7375538
14688,3,169.38844,0.6559106
14689,3,138.57414,0.7707536
14690,0,166.31665,0.4837283
14691,4,146.09882,0.78036976
14692,9,195.70103,0.4810084
14693,4,145.80273,0.8042658
14694,5,196.69376,0.44837114
14695,6,180.53639,0.46785912
14696,9,174.51353,0.49319243
14697,0,129.69356,0.8084027
14698,4,204.97891,0.4172048
14699,3,192.25102,0.49613225
14700,3,169.45944,0.611641
14701,6,172.11794,0.65522707
14702,5,148.2344,0.82555664
14703,7,180.70905,0.57862616
14704,3,156.7418,0.7740338
14705,4,192.56133,0.53572583
14706,0,179.41612,0.5587912
14707,1,167.53235,0.7519131
14708,4,129.6199,0.90619683
14709,3,162.04037,0.76911
14710,5,141.5366,0.89949304
14711,7,126.826904,0.9079611
14712,3,165.78746,0.8155884
14713,3,154.26099,0.6915317
14714,4,138.22514,0.90551704
14715,7,168.39233,0.56236124
14716,8,169.80322,0.70761013
14717,9,176.34303,0.5609726
14718,8,174.46042,0.62028706
14719,0,166.23648,0.6027411
14720,1,140.15088,0.7942497
14721,8,151.53421,0.6980743
14722,8,184.09879,0.3907901
14723,5,146.55142,0.67523503
14724,3,168.70644,0.81843054
14725,1,133.55118,0.8259429
14726,2,178.1211,0.65163565
14727,7,108.96629,0.85228825
14728,3,163.38777,0.6727519
14729,4,212.54431,0.44987863
14730,1,186.669,0.42487878
14731,4,136.14742,0.8108561
14732,8,196.26395,0.60314536
14733,3,154.48315,0.7625225
14734,5,218.3194,0.41366836
14735,7,203.2053,0.42196906
14736,0,217.40686,0.34995005
14737,4,184.77905,0.64878863
14738,0,202.79436,0.4650058
14739,8,204.03905,0.57250404
14740,8,149.0538,0.72942317
14741,1,174.82819,0.6429271
14742,3,163.56848,0.7741062
14743,3,171.47002,0.612428
14744,0,155.98448,0.6739903
14745,7,176.846,0.582512
14746,7,179.74434,0.45095274
14747,9,159.95175,0.6196589
14748,7,176.51935,0.47808385
14749,7,151.25352,0.64888835
14750,6,143.65102,0.8867487
14751,3,144.8644,0.833294
14752,9,161.09908,0.67467964
14753,4,163.78845,0.6154839
14754,0,164.65811,0.6490362
14755,5,156.12192,0.8870617
14756,9,167.75499,0.6223669
14757,4,188.38873,0.5534315
14758,0,142.45158,0.71199816
14759,3,144.90587,0.8114238
14760,6,121.876396,0.8203547
14761,1,203.40205,0.3730184
14762,0,210.8328,0.4039645
14763,0,176.30087,0.50225085
14764,9,215.80025,0.45907968
14765,6,126.27258,0.8121625
14766,4,159.95729,0.7621834
14767,5,163.8471,0.5951255
14768,3,189.23569,0.6871972
14769,7,110.086296,0.8686556
14770,2,138.89293,0.73900586
14771,0,192.58391,0.45525688
14772,5,154.63521,0.8939605
14773,5,208.09499,0.33585954
14774,7,211.97768,0.47289845
14775,6,140.21248,0.78714544
14776,0,184.91708,0.43919045
14777,0,157.18054,0.66754955
14778,4,215.12138,0.44079325
14779,2,168.02524,0.703
14780,8,168.03766,0.57403076
14781,9,178.38972,0.6072922
14782,2,137.37573,0.7714381
14783,3,178.76884,0.49713004
14784,2,174.53055,0.6112372
14785,6,201.20966,0.5007937
14786,0,183.95795,0.5796177
14787,4,132.28046,0.8719943
14788,3,172.97128,0.62706983
14789,9,142.30795,0.7005082
14790,0,167.52621,0.68639344
14791,3,145.45726,0.75616556
14792,7,110.34581,0.90155655
14793,9,179.97871,0.61059767
14794,7,124.718666,0.9036386
14795,5,173.83208,0.6541959
14796,4,183.2009,0.53400403
14797,5,140.94737,0.8124526
14798,8,178.452,0.4887051
14799,4,221.9929,0.35521305
14800,4,126.57589,0.92100954
14801,3,149.41035,0.71740353
14802,3,161.22687,0.712464
14803,3,147.74466,0.69990945
14804,8,184.62222,0.5981355
14805,7,124.62066,0.9061556
14806,4,177.69926,0.6717571
14807,8,148.94644,0.60467315
14808,1,166.19124,0.7713429
14809,4,147.4018,0.9173845
14810,3,159.95483,0.7317702
14811,0,155.72736,0.84974957
14812,3,145.5276,0.8523584
14813,3,195.02353,0.41008782
14814,8,171.76576,0.79477847
14815,0,154.90126,0.7626333
14816,9,178.39975,0.54600894
14817,5,140.14986,0.85204625
14818,1,133.05652,0.8174479
14819,8,161.56866,0.6096521
14820,3,208.20244,0.3274197
14821,6,165.51317,0.6521947
14822,0,163.32567,0.81508166
14823,7,149.71333,0.7431862
